Pclass,Age,SibSp,Parch,Fare,Sex_male,Embarked_Q,Embarked_S,Survived
1.0,0.5601910027645137,0.0,0.0,0.0136142933098484,1.0,0.0,1.0,0.0
1.0,0.2711736617240512,0.0,0.0,0.0151269925664982,0.0,1.0,0.0,1.0
0.0,0.3693371034166307,0.0,0.0,0.4328841690069588,1.0,0.0,1.0,0.0
1.0,0.183211862276954,0.125,0.0,0.0282127194780231,0.0,0.0,0.0,1.0
1.0,0.1957778336265393,0.125,0.5,0.0670955315449519,1.0,0.0,1.0,0.0
1.0,0.4093993465694898,0.0,0.0,0.0154115752137492,1.0,0.0,0.0,0.0
0.5,0.4596632319678311,0.125,0.0,0.0507486202230909,1.0,0.0,1.0,1.0
1.0,0.3842674038703191,0.0,0.0,0.0151269925664982,1.0,1.0,0.0,0.0
1.0,0.2586076903744659,0.0,0.0,0.0157125535690723,1.0,0.0,1.0,0.0
1.0,0.2586076903744659,0.0,0.0,0.0152163882128912,1.0,0.0,1.0,1.0
0.5,0.3717014325207338,0.0,0.0,0.0253743101115454,1.0,0.0,1.0,0.0
0.0,0.6984166876099522,0.0,0.0,0.0599142114093828,1.0,0.0,0.0,0.0
1.0,0.3693371034166307,0.0,0.0,0.0154115752137492,1.0,0.0,0.0,0.0
1.0,0.3693371034166307,0.0,0.0,0.0151269925664982,0.0,1.0,0.0,1.0
0.0,0.3842674038703191,0.0,0.3333333333333333,0.3217983671436256,0.0,0.0,1.0,1.0
0.5,0.7361146016587082,0.0,0.0,0.0263502451158356,1.0,0.0,1.0,0.0
0.5,0.3968333752199044,0.125,0.0,0.0507486202230909,1.0,0.0,1.0,1.0
1.0,0.4345312892686604,0.0,0.0,0.0137606835604919,1.0,0.0,1.0,1.0
1.0,0.5476250314149284,0.0,0.0,0.0154685698179998,1.0,0.0,1.0,1.0
1.0,0.4470972606182458,0.125,0.1666666666666666,0.0471376607072171,1.0,0.0,1.0,0.0
1.0,0.3693371034166307,0.0,0.0,0.0141022608119935,1.0,0.0,0.0,0.0
1.0,0.3693371034166307,0.0,0.0,0.0157125535690723,1.0,0.0,1.0,1.0
0.0,0.3340035184719778,0.0,0.0,0.0595320352617028,1.0,0.0,1.0,1.0
1.0,0.3693371034166307,0.0,0.0,0.0151269925664982,0.0,1.0,0.0,1.0
1.0,0.3968333752199044,0.0,0.0,0.0157125535690723,1.0,0.0,1.0,1.0
0.5,0.8743402865041467,0.0,0.0,0.0204946350900944,1.0,0.0,1.0,0.0
0.5,0.2963056044232219,0.25,0.1666666666666666,0.0527004902316713,0.0,0.0,1.0,1.0
1.0,0.3717014325207338,0.0,0.0,0.0169080739493278,0.0,0.0,1.0,0.0
1.0,0.2963056044232219,0.125,0.0,0.0314251071381447,1.0,0.0,1.0,1.0
0.0,0.8743402865041467,0.125,0.1666666666666666,0.1385827706092098,1.0,0.0,1.0,1.0
1.0,0.2586076903744659,0.0,0.0,0.0154685698179998,1.0,0.0,1.0,0.0
1.0,0.3693371034166307,0.0,0.0,0.0185427650815139,1.0,0.0,1.0,0.0
0.0,0.4722292033174164,0.125,0.0,0.1756683007722378,1.0,0.0,1.0,1.0
1.0,0.2711736617240512,0.0,0.0,0.0151757893167127,0.0,0.0,1.0,1.0
1.0,0.2586076903744659,0.0,0.0,0.0151269925664982,0.0,1.0,0.0,0.0
0.5,0.6732847449107816,0.125,0.0,0.0507486202230909,1.0,0.0,1.0,0.0
1.0,0.3693371034166307,0.0,0.0,0.0141022608119935,1.0,0.0,0.0,0.0
1.0,0.2711736617240512,0.0,0.0,0.0175668300772237,1.0,0.0,1.0,0.0
1.0,0.2083438049761246,0.0,0.0,0.0169080739493278,1.0,0.0,1.0,0.0
1.0,0.2711736617240512,0.0,0.0,0.0139070738111354,1.0,0.0,1.0,0.0
1.0,0.3693371034166307,0.125,0.0,0.0282127194780231,0.0,0.0,0.0,0.0
1.0,0.0449861774315154,0.5,0.3333333333333333,0.0610447345183526,1.0,0.0,1.0,0.0
0.5,0.6230208595124404,0.0,0.0,0.0204946350900944,0.0,0.0,1.0,1.0
0.0,0.4470972606182458,0.0,0.0,0.0513097828505578,1.0,0.0,1.0,1.0
0.0,0.5978889168132697,0.125,0.0,0.1014972404461818,1.0,0.0,1.0,0.0
0.5,0.2963056044232219,0.0,0.0,0.0253743101115454,0.0,0.0,1.0,1.0
0.5,0.2963056044232219,0.25,0.0,0.1434624456306609,1.0,0.0,1.0,0.0
1.0,0.3693371034166307,0.125,0.0,0.0302539851329965,0.0,1.0,0.0,1.0
0.5,0.5978889168132697,0.125,0.3333333333333333,0.1268715505577273,0.0,0.0,1.0,1.0
1.0,0.3088715757728072,0.0,0.0,0.0151757893167127,0.0,0.0,1.0,0.0
0.5,0.1706458909273686,0.125,0.0,0.0586942926540201,0.0,0.0,0.0,1.0
0.5,0.3465694898215631,0.125,0.0,0.04684488020593,0.0,0.0,0.0,1.0
1.0,0.0449861774315154,0.125,0.1666666666666666,0.0217307543665283,1.0,0.0,1.0,1.0
1.0,0.0198542347323448,0.375,0.1666666666666666,0.0411356604308323,1.0,0.0,1.0,0.0
1.0,0.1957778336265393,0.0,0.0,0.0157125535690723,1.0,0.0,1.0,0.0
1.0,0.2837396330736366,0.0,0.0,0.0154685698179998,0.0,0.0,1.0,0.0
1.0,0.3214375471223925,0.125,0.0,0.0153303774213923,1.0,0.0,1.0,0.0
1.0,0.0041467705453631,0.25,0.1666666666666666,0.0375896981862443,0.0,0.0,0.0,1.0
0.5,0.0701181201306861,0.0,0.1666666666666666,0.0644117102831538,0.0,0.0,1.0,1.0
1.0,0.22090977632571,0.0,0.0,0.0162005210712174,1.0,0.0,1.0,0.0
1.0,0.0324202060819301,0.375,0.1666666666666666,0.0411356604308323,0.0,0.0,1.0,0.0
1.0,0.22090977632571,0.125,0.1666666666666666,0.0153303774213923,1.0,0.0,1.0,0.0
1.0,0.3693371034166307,0.375,0.1666666666666666,0.049707687947515,0.0,0.0,1.0,0.0
1.0,0.3693371034166307,0.0,0.0,0.0154115752137492,1.0,0.0,1.0,0.0
0.5,0.3842674038703191,0.125,0.1666666666666666,0.051236587725236,1.0,0.0,1.0,0.0
1.0,0.3693371034166307,0.0,0.0,0.0157125535690723,1.0,0.0,1.0,0.0
0.0,0.5601910027645137,0.125,0.0,0.1629323489662505,1.0,0.0,1.0,0.0
0.5,0.3693371034166307,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.5224930887157577,0.0,0.1666666666666666,0.0164039059261115,1.0,0.0,1.0,0.0
1.0,0.3465694898215631,0.0,0.0,0.0153303774213923,1.0,0.0,1.0,0.0
1.0,0.3693371034166307,0.0,0.0,0.0158345454446086,1.0,0.0,1.0,1.0
0.5,0.22090977632571,0.0,0.3333333333333333,0.0253743101115454,0.0,0.0,1.0,0.0
1.0,0.2334757476752953,0.0,0.0,0.0159239410910016,1.0,0.0,1.0,0.0
0.0,0.3693371034166307,0.0,0.0,0.0683154503003147,1.0,0.0,1.0,0.0
0.5,0.4219653179190751,0.0,0.0,0.0253743101115454,1.0,0.0,1.0,0.0
1.0,0.5476250314149284,0.0,0.0,0.0157125535690723,1.0,0.0,1.0,0.0
1.0,0.5853229454636844,0.0,0.0,0.0175668300772237,1.0,0.0,1.0,0.0
1.0,0.3693371034166307,0.0,0.0,0.0151269925664982,1.0,1.0,0.0,0.0
0.0,0.3968333752199044,0.0,0.0,0.1489114811336148,0.0,0.0,0.0,0.0
0.5,0.4219653179190751,0.125,0.0,0.0409892701801888,1.0,0.0,1.0,0.0
0.0,0.6732847449107816,0.125,0.0,0.1159410785096769,0.0,0.0,0.0,1.0
0.0,0.2963056044232219,0.0,0.0,0.1545881046795693,1.0,0.0,0.0,1.0
1.0,0.107816034179442,0.5,0.3333333333333333,0.0612643198943179,1.0,0.0,1.0,1.0
0.0,0.6230208595124404,0.0,0.0,0.0560430676213653,0.0,0.0,0.0,0.0
1.0,0.3693371034166307,0.25,0.0,0.0423149802900166,1.0,0.0,0.0,0.0
0.0,0.4219653179190751,0.0,0.0,0.0518221487278101,1.0,0.0,1.0,0.0
0.0,0.3214375471223925,0.0,0.0,0.0585561002574126,1.0,0.0,0.0,0.0
0.0,0.3693371034166307,0.0,0.0,0.0541073981338561,1.0,0.0,0.0,0.0
1.0,0.0826840914802714,0.5,0.1666666666666666,0.0568482139999047,1.0,1.0,0.0,0.0
1.0,0.3693371034166307,0.125,0.3333333333333333,0.0457713517012108,0.0,0.0,1.0,0.0
0.0,0.5853229454636844,0.125,0.1666666666666666,0.1025789668049371,0.0,0.0,1.0,1.0
1.0,0.3693371034166307,0.0,0.0,0.0151757893167127,1.0,0.0,1.0,1.0
1.0,0.3693371034166307,0.0,0.0,0.0157125535690723,1.0,0.0,1.0,1.0
1.0,0.1203820055290273,0.375,0.3333333333333333,0.0544571732393937,1.0,0.0,1.0,0.0
1.0,0.3693371034166307,0.0,0.0,0.0294732371295643,1.0,0.0,1.0,0.0
1.0,0.3693371034166307,0.0,0.0,0.0158833421948231,0.0,1.0,0.0,0.0
1.0,0.22090977632571,0.0,0.1666666666666666,0.0282127194780231,0.0,0.0,0.0,0.0
1.0,0.5601910027645137,0.125,0.6666666666666666,0.0544571732393937,0.0,0.0,1.0,0.0
1.0,0.3693371034166307,0.0,0.0,0.0154115752137492,1.0,0.0,1.0,0.0
0.0,0.3693371034166307,0.0,0.0,0.1545881046795693,0.0,0.0,0.0,1.0
0.5,0.648152802211611,0.0,0.0,0.0253743101115454,1.0,0.0,1.0,0.0
0.0,0.7612465443578789,0.0,0.0,0.063086000173326,1.0,0.0,1.0,0.0
1.0,0.1706458909273686,0.5,0.1666666666666666,0.0774648409655354,1.0,0.0,1.0,0.0
0.5,0.0449861774315154,0.25,0.1666666666666666,0.0761229303346364,0.0,0.0,1.0,1.0
0.5,0.5476250314149284,0.125,0.0,0.0507486202230909,0.0,0.0,1.0,0.0
0.0,0.4722292033174164,0.0,0.1666666666666666,0.2995388511917728,1.0,0.0,1.0,1.0
0.0,0.8115104297562202,0.0,0.0,0.0518221487278101,1.0,0.0,1.0,1.0
1.0,0.3693371034166307,0.0,0.0,0.0141104586660295,1.0,0.0,0.0,1.0
1.0,0.497361146016587,0.0,0.0,0.0141022608119935,1.0,0.0,0.0,0.0
0.5,0.3968333752199044,0.25,0.0,0.1434624456306609,1.0,0.0,1.0,1.0
1.0,0.2586076903744659,0.0,0.0,0.0164607053433612,1.0,0.0,1.0,0.0
0.0,0.5601910027645137,0.125,0.1666666666666666,0.3217983671436256,0.0,0.0,1.0,1.0
1.0,0.3693371034166307,0.0,0.0,0.0150943963373549,0.0,1.0,0.0,1.0
0.0,0.3717014325207338,0.0,0.0,0.1688367557422063,0.0,0.0,1.0,1.0
1.0,0.3693371034166307,1.0,0.3333333333333333,0.1357525590967682,1.0,0.0,1.0,0.0
0.0,0.22090977632571,0.0,0.3333333333333333,0.1554664461834305,0.0,0.0,1.0,0.0
0.5,0.2711736617240512,0.125,0.3333333333333333,0.081157193460767,0.0,0.0,0.0,1.0
1.0,0.4596632319678311,0.25,0.0,0.0154685698179998,1.0,0.0,1.0,0.0
1.0,0.2711736617240512,0.0,0.0,0.0152163882128912,1.0,0.0,1.0,0.0
1.0,0.3717014325207338,0.0,0.0,0.014151057562208,1.0,0.0,1.0,0.0
1.0,0.3693371034166307,0.125,0.0,0.0151269925664982,1.0,1.0,0.0,1.0
0.0,0.5853229454636844,0.0,0.0,0.0751469953303461,1.0,0.0,1.0,0.0
0.0,0.2711736617240512,0.0,0.0,0.2647385704347907,1.0,0.0,0.0,1.0
0.0,0.5224930887157577,0.0,0.0,0.4440992237022602,0.0,0.0,0.0,1.0
1.0,0.3088715757728072,0.0,0.0,0.0154115752137492,1.0,0.0,1.0,1.0
1.0,0.3591354611711485,0.0,0.0,0.0151757893167127,1.0,0.0,1.0,0.0
1.0,0.1957778336265393,0.0,0.0,0.0151757893167127,1.0,0.0,1.0,0.0
1.0,0.2460417190248806,0.0,0.0,0.0153303774213923,1.0,0.0,1.0,1.0
0.0,0.5853229454636844,0.0,0.0,0.0664041791879127,1.0,0.0,1.0,1.0
1.0,0.3717014325207338,0.0,0.0,0.0243495783570407,0.0,0.0,1.0,1.0
0.0,0.3693371034166307,0.0,0.0,0.2164297877224253,0.0,0.0,0.0,1.0
1.0,0.2963056044232219,0.0,0.0,0.0152163882128912,1.0,0.0,1.0,0.0
0.5,0.2334757476752953,0.125,0.1666666666666666,0.0717312228153304,1.0,0.0,1.0,1.0
1.0,0.3693371034166307,0.0,0.0,0.0157125535690723,1.0,0.0,1.0,0.0
0.5,0.3340035184719778,0.0,0.0,0.0507486202230909,1.0,0.0,1.0,0.0
0.0,0.2711736617240512,0.0,0.0,0.2958058998003627,0.0,0.0,1.0,1.0
0.5,0.0072882633827594,0.0,0.3333333333333333,0.0722273881715115,1.0,0.0,0.0,1.0
1.0,0.3465694898215631,0.125,0.0,0.0309371396359996,1.0,0.0,1.0,0.0
1.0,0.4282483035938678,0.0,0.0,0.0125651631802364,1.0,0.0,0.0,0.0
0.5,0.3088715757728072,0.0,0.0,0.0253743101115454,1.0,0.0,1.0,0.0
1.0,0.3693371034166307,0.0,0.0,0.0154115752137492,1.0,0.0,1.0,0.0
1.0,0.22090977632571,0.25,0.0,0.0351336601544475,0.0,0.0,1.0,0.0
1.0,0.2963056044232219,0.0,0.5,0.0375896981862443,0.0,0.0,0.0,1.0
1.0,0.3693371034166307,0.0,0.0,0.028302115124416,1.0,0.0,1.0,0.0
0.0,0.3693371034166307,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2711736617240512,0.0,0.1666666666666666,0.1073528504719231,0.0,0.0,1.0,1.0
0.0,0.7738125157074642,0.0,0.0,0.0518221487278101,1.0,0.0,1.0,1.0
0.5,0.0324202060819301,0.125,0.1666666666666666,0.0365975626608828,1.0,0.0,1.0,1.0
1.0,0.5853229454636844,0.125,0.0,0.028302115124416,0.0,0.0,1.0,1.0
0.5,0.4219653179190751,0.125,0.0,0.0409892701801888,1.0,0.0,1.0,1.0
1.0,0.3693371034166307,0.0,0.0,0.0150781958162837,1.0,1.0,0.0,0.0
0.5,0.3465694898215631,0.0,0.0,0.0204946350900944,1.0,0.0,1.0,0.0
1.0,0.3693371034166307,0.0,0.0,0.0154115752137492,1.0,0.0,1.0,1.0
1.0,0.3693371034166307,0.0,0.0,0.0154115752137492,1.0,0.0,1.0,0.0
0.0,0.648152802211611,0.125,0.1666666666666666,0.1824998458022693,0.0,0.0,1.0,1.0
1.0,0.3717014325207338,0.0,0.0,0.0141104586660295,1.0,0.0,0.0,0.0
0.0,0.3968333752199044,0.0,0.0,0.0595320352617028,1.0,0.0,0.0,1.0
1.0,0.3693371034166307,0.0,0.0,0.0141104586660295,1.0,0.0,0.0,1.0
1.0,0.3214375471223925,0.0,0.0,0.0151757893167127,1.0,0.0,1.0,0.0
1.0,0.2460417190248806,0.0,0.0,0.0180060008291543,1.0,0.0,1.0,0.0
1.0,0.3693371034166307,0.0,0.0,0.0282207221450582,1.0,0.0,0.0,0.0
0.0,0.4345312892686604,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.1957778336265393,0.0,0.1666666666666666,0.1131678616014859,0.0,0.0,0.0,1.0
0.5,0.0324202060819301,0.125,0.1666666666666666,0.0507486202230909,1.0,0.0,1.0,1.0
1.0,0.3088715757728072,0.0,0.0,0.014151057562208,1.0,0.0,1.0,0.0
0.5,0.2963056044232219,0.0,0.0,0.0253743101115454,0.0,0.0,1.0,0.0
0.0,0.648152802211611,0.125,0.0,0.1527664244005612,0.0,0.0,0.0,1.0
1.0,0.3693371034166307,0.0,0.0,0.0151269925664982,1.0,1.0,0.0,0.0
0.5,0.3088715757728072,0.125,0.1666666666666666,0.0585561002574126,0.0,0.0,1.0,1.0
0.0,0.4093993465694898,0.0,0.0,0.1688367557422063,0.0,0.0,1.0,1.0
1.0,0.5601910027645137,0.0,0.0,0.0157125535690723,1.0,0.0,1.0,0.0
1.0,0.0449861774315154,0.5,0.1666666666666666,0.0568482139999047,1.0,1.0,0.0,0.0
0.0,0.3693371034166307,0.125,0.0,0.16038672010106,0.0,0.0,0.0,1.0
0.0,0.497361146016587,0.0,0.0,0.2995388511917728,0.0,0.0,1.0,1.0
0.5,0.22090977632571,0.0,0.0,0.1434624456306609,1.0,0.0,1.0,0.0
1.0,0.2963056044232219,0.0,0.3333333333333333,0.032596229143293,0.0,0.0,1.0,1.0
1.0,0.3591354611711485,0.125,0.0,0.0137524857064559,1.0,0.0,1.0,0.0
0.5,0.497361146016587,0.125,0.1666666666666666,0.0761229303346364,0.0,0.0,1.0,1.0
0.5,0.2334757476752953,0.125,0.0,0.0507486202230909,0.0,0.0,1.0,1.0
1.0,0.5036441316913798,0.0,0.3333333333333333,0.028302115124416,1.0,0.0,1.0,1.0
1.0,0.3693371034166307,0.125,0.0,0.0314251071381447,0.0,0.0,1.0,0.0
0.5,0.2711736617240512,0.125,0.1666666666666666,0.0566042302488321,0.0,0.0,1.0,1.0
0.5,0.2586076903744659,0.0,0.0,0.0204946350900944,0.0,0.0,1.0,1.0
1.0,0.3693371034166307,0.0,0.0,0.0153791741716068,0.0,1.0,0.0,1.0
0.0,0.4345312892686604,0.125,0.0,0.1756683007722378,0.0,0.0,1.0,1.0
0.0,0.3693371034166307,0.125,0.0,0.1014972404461818,0.0,0.0,1.0,1.0
1.0,0.3717014325207338,0.0,0.0,0.0154115752137492,1.0,0.0,1.0,0.0
1.0,0.2334757476752953,0.0,0.0,0.0154115752137492,1.0,0.0,1.0,0.0
0.5,0.6230208595124404,0.0,0.0,0.0253743101115454,1.0,0.0,1.0,1.0
0.5,0.3591354611711485,0.0,0.0,0.0204946350900944,0.0,0.0,1.0,1.0
0.5,0.6732847449107816,0.125,0.5,0.0448930101973496,0.0,0.0,1.0,0.0
0.5,0.4470972606182458,0.0,0.0,0.0204946350900944,1.0,0.0,1.0,0.0
1.0,0.3465694898215631,0.0,0.0,0.0185427650815139,1.0,0.0,1.0,0.0
1.0,0.2837396330736366,0.0,0.0,0.0180060008291543,1.0,0.0,1.0,0.0
1.0,0.924604171902488,0.0,0.0,0.0151757893167127,1.0,0.0,1.0,1.0
0.0,0.5727569741140991,0.125,0.0,0.1194056477749072,1.0,0.0,1.0,0.0
0.0,0.6732847449107816,0.125,0.0,0.1527664244005612,0.0,0.0,0.0,1.0
0.5,0.5476250314149284,0.125,0.0,0.0507486202230909,1.0,0.0,1.0,0.0
0.5,0.3717014325207338,0.0,0.0,0.0253743101115454,1.0,0.0,1.0,1.0
1.0,0.3693371034166307,0.25,0.0,0.0453809776994947,0.0,1.0,0.0,1.0
0.0,0.5978889168132697,0.0,0.0,0.0518221487278101,1.0,0.0,1.0,1.0
1.0,0.2460417190248806,0.125,0.1666666666666666,0.0307257521140704,1.0,0.0,0.0,0.0
1.0,0.3968333752199044,0.0,0.0,0.0154685698179998,1.0,0.0,1.0,0.0
1.0,0.1957778336265393,0.0,0.0,0.0150943963373549,0.0,1.0,0.0,1.0
0.0,0.6607187735611963,0.25,0.0,0.1004807065457131,0.0,0.0,1.0,1.0
1.0,0.3693371034166307,0.125,0.0,0.0302539851329965,0.0,1.0,0.0,0.0
1.0,0.6355868308620256,0.0,0.0,0.0151269925664982,1.0,0.0,1.0,1.0
0.5,0.4470972606182458,0.0,0.0,0.0251303263604729,1.0,0.0,0.0,0.0
0.0,0.3465694898215631,0.0,0.0,0.0692913853046049,1.0,0.0,1.0,0.0
1.0,0.5476250314149284,0.0,0.0,0.0157125535690723,1.0,0.0,1.0,0.0
1.0,0.3214375471223925,0.0,0.0,0.0153303774213923,0.0,0.0,1.0,1.0
1.0,0.7612465443578789,0.0,0.0,0.0121747891785203,1.0,0.0,1.0,0.0
1.0,0.3693371034166307,1.0,0.3333333333333333,0.1357525590967682,0.0,0.0,1.0,1.0
0.0,0.1329479768786127,0.125,0.3333333333333333,0.2342244010296504,1.0,0.0,1.0,0.0
1.0,0.3214375471223925,0.0,0.0,0.0154115752137492,1.0,0.0,1.0,0.0
1.0,0.2083438049761246,0.0,0.0,0.0282207221450582,0.0,0.0,0.0,1.0
1.0,0.3591354611711485,0.0,0.0,0.0151269925664982,1.0,1.0,0.0,0.0
1.0,0.3968333752199044,0.0,0.0,0.1102724576307577,1.0,0.0,1.0,1.0
1.0,0.4722292033174164,0.125,0.8333333333333333,0.0612643198943179,0.0,0.0,1.0,1.0
1.0,0.3693371034166307,0.0,0.0,0.0151269925664982,1.0,1.0,0.0,0.0
0.0,0.8115104297562202,0.0,0.1666666666666666,0.1209753416358076,1.0,0.0,0.0,0.0
1.0,0.2334757476752953,0.0,0.0,0.0153791741716068,0.0,1.0,0.0,0.0
1.0,0.3693371034166307,0.0,0.0,0.0150863936703197,1.0,1.0,0.0,0.0
1.0,0.3693371034166307,0.0,0.0,0.0150943963373549,1.0,1.0,0.0,0.0
0.0,0.4596632319678311,0.0,0.1666666666666666,0.0579705392548384,1.0,0.0,0.0,1.0
0.5,0.4470972606182458,0.0,0.0,0.0253743101115454,0.0,0.0,1.0,1.0
0.5,0.3842674038703191,0.125,0.1666666666666666,0.051236587725236,0.0,0.0,1.0,1.0
1.0,0.4596632319678311,0.0,0.0,0.0187135537072647,0.0,0.0,1.0,0.0
1.0,0.2711736617240512,0.0,0.0,0.014151057562208,1.0,0.0,1.0,1.0
0.0,0.3693371034166307,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2837396330736366,0.125,0.0,0.2210980752219471,0.0,0.0,0.0,0.0
0.0,0.3717014325207338,0.0,0.0,0.0541643927381066,1.0,0.0,0.0,0.0
1.0,0.3693371034166307,1.0,0.3333333333333333,0.1357525590967682,0.0,0.0,1.0,0.0
0.0,0.2837396330736366,0.0,0.1666666666666666,0.1236671655646408,1.0,0.0,0.0,0.0
0.0,0.2711736617240512,0.125,0.0,0.1299945425714559,0.0,0.0,1.0,0.0
0.5,0.3717014325207338,0.0,0.0,0.0204946350900944,1.0,0.0,1.0,0.0
0.0,0.8869062578537321,0.0,0.0,0.0966257632787668,1.0,0.0,0.0,0.0
1.0,0.3693371034166307,0.0,0.0,0.0135654965596339,1.0,1.0,0.0,0.0
1.0,0.6355868308620256,0.0,0.0,0.0157125535690723,1.0,0.0,1.0,0.0
0.0,0.7738125157074642,0.0,0.0,0.0518221487278101,1.0,0.0,1.0,0.0
0.5,0.3717014325207338,0.375,0.0,0.0409892701801888,0.0,0.0,1.0,1.0
1.0,0.5350590600653431,0.0,0.0,0.0157125535690723,1.0,0.0,1.0,0.0
1.0,0.3693371034166307,0.125,0.3333333333333333,0.0457713517012108,1.0,0.0,1.0,1.0
1.0,0.3693371034166307,0.25,0.0,0.0453809776994947,1.0,1.0,0.0,1.0
0.0,0.3340035184719778,0.0,0.3333333333333333,0.4128205068147589,1.0,0.0,0.0,0.0
1.0,0.3717014325207338,0.125,0.0,0.0314251071381447,1.0,0.0,1.0,0.0
0.0,0.2837396330736366,0.375,0.3333333333333333,0.5133418122566507,0.0,0.0,1.0,1.0
1.0,0.4093993465694898,0.375,0.0,0.0309371396359996,0.0,0.0,1.0,0.0
1.0,0.22090977632571,0.0,0.0,0.0131751225579178,0.0,1.0,0.0,0.0
0.5,0.2837396330736366,0.0,0.0,0.0253743101115454,1.0,0.0,1.0,0.0
1.0,0.3214375471223925,0.0,0.0,0.0366707577862046,1.0,0.0,0.0,1.0
1.0,0.3693371034166307,1.0,0.3333333333333333,0.1357525590967682,1.0,0.0,1.0,0.0
1.0,0.3693371034166307,0.0,0.0,0.0169080739493278,1.0,0.0,1.0,0.0
0.0,0.3693371034166307,0.0,0.0,0.0585561002574126,1.0,0.0,1.0,1.0
1.0,0.2523247046996733,0.0,0.0,0.014151057562208,1.0,0.0,1.0,0.0
1.0,0.3842674038703191,0.0,0.0,0.0153303774213923,0.0,0.0,1.0,0.0
0.0,0.4847951746670017,0.125,0.0,0.1091095334796455,0.0,0.0,1.0,1.0
0.5,0.3088715757728072,0.0,0.0,0.0253743101115454,1.0,0.0,1.0,0.0
1.0,0.3693371034166307,0.0,0.0,0.028302115124416,1.0,0.0,1.0,0.0
0.0,0.5601910027645137,0.0,0.0,0.0692913853046049,1.0,0.0,1.0,0.0
1.0,0.0826840914802714,0.5,0.1666666666666666,0.0774648409655354,1.0,0.0,1.0,0.0
1.0,0.3465694898215631,0.25,0.0,0.0154685698179998,1.0,0.0,1.0,0.0
0.0,0.2963056044232219,0.0,0.0,0.1352645915946231,0.0,0.0,0.0,1.0
0.0,0.2963056044232219,0.0,0.0,0.1623141917345331,0.0,0.0,0.0,1.0
1.0,0.3968333752199044,0.0,0.0,0.0151269925664982,1.0,1.0,0.0,0.0
0.0,0.3693371034166307,0.0,0.0,0.0827592883638098,1.0,0.0,1.0,1.0
0.5,0.2963056044232219,0.0,0.0,0.0253743101115454,1.0,0.0,1.0,1.0
0.5,0.3693371034166307,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.2460417190248806,0.0,0.0,0.0157125535690723,1.0,0.0,1.0,0.0
1.0,0.3693371034166307,0.0,0.0,0.0147366185647821,1.0,0.0,1.0,0.0
0.0,0.723548630309123,0.0,0.3333333333333333,0.2210980752219471,1.0,0.0,0.0,0.0
1.0,0.3693371034166307,0.0,0.0,0.0141104586660295,0.0,0.0,0.0,1.0
1.0,0.3591354611711485,0.0,0.0,0.0157125535690723,1.0,0.0,1.0,1.0
0.5,0.4470972606182458,0.0,0.0,0.0253743101115454,0.0,0.0,1.0,1.0
0.5,0.22090977632571,0.0,0.0,0.0224465050986748,1.0,0.0,1.0,1.0
1.0,0.4847951746670017,0.0,0.8333333333333333,0.0568482139999047,0.0,1.0,0.0,0.0
1.0,0.22090977632571,0.125,0.0,0.0126789572017366,1.0,0.0,1.0,1.0
0.5,0.3717014325207338,0.0,0.0,0.0253743101115454,0.0,0.0,1.0,1.0
1.0,0.2900226187484292,0.0,0.0,0.0141104586660295,1.0,0.0,0.0,0.0
0.0,0.7989444584066349,0.125,0.6666666666666666,0.5133418122566507,1.0,0.0,1.0,0.0
1.0,0.2963056044232219,0.25,0.0,0.0471376607072171,1.0,0.0,1.0,0.0
0.5,0.4219653179190751,0.0,0.0,0.0253743101115454,0.0,0.0,1.0,1.0
0.0,0.3693371034166307,0.0,0.0,0.0772940523397846,1.0,0.0,0.0,0.0
0.0,0.4093993465694898,0.0,0.0,0.0097593500429021,1.0,0.0,1.0,0.0
0.0,0.3340035184719778,0.125,0.0,0.1036442974556203,1.0,0.0,1.0,1.0
1.0,0.22090977632571,0.125,0.1666666666666666,0.0394521725484317,1.0,0.0,1.0,0.0
0.0,0.0449861774315154,0.0,0.3333333333333333,0.1597767607233786,1.0,0.0,1.0,1.0
0.0,0.3693371034166307,0.125,0.0,0.2608674266467732,0.0,0.0,1.0,1.0
1.0,0.0324202060819301,0.125,0.1666666666666666,0.0310347331364286,1.0,0.0,1.0,1.0
0.5,0.2837396330736366,0.0,0.0,0.0269196055973385,0.0,0.0,0.0,1.0
1.0,0.0198542347323448,0.0,0.1666666666666666,0.0204214399647726,0.0,0.0,1.0,0.0
1.0,0.2586076903744659,0.0,0.0,0.0149318055656402,0.0,0.0,1.0,1.0
1.0,0.2586076903744659,0.0,0.0,0.0151757893167127,1.0,0.0,1.0,0.0
1.0,0.3340035184719778,0.0,0.0,0.0136142933098484,1.0,0.0,1.0,1.0
1.0,0.3693371034166307,0.0,0.0,0.0151269925664982,1.0,1.0,0.0,0.0
1.0,0.497361146016587,0.125,0.6666666666666666,0.0544571732393937,1.0,0.0,1.0,0.0
1.0,0.3340035184719778,0.0,0.0,0.0152163882128912,1.0,0.0,1.0,0.0
